Nombre,Equipo,Posicion,Estadistica,Valor,Temporada,Imagen
Tejera,Oviedo,Centrocampista,goles,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/t/tej/large/17931.png
Álex Bermejo,Tenerife,Centrocampista,goles,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/ale/large/46016.png
David González,UD Logroñés,Delantero,goles,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/d/dav/large/28580.png
Trejo,Rayo,Delantero,goles,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/t/tre/large/16922.png
Pedro Díaz,Sporting,Centrocampista,goles,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/p/ped/large/40007.png
Juan Muñoz,Leganés,Delantero,goles,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jua/large/25975.png
Lago Junior,Mallorca,Delantero,goles,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/l/lag/large/17928.png
Oscar Arribas Pasero,Alcorcón,Delantero,goles,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/o/osc/large/36737.png
David Andújar,Cartagena,Defensa,goles,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/d/dav/large/40269.png
Álvaro Lemos,Las Palmas,Defensa,goles,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/alv/large/31456.png
Samuel Shashoua,Tenerife,Delantero,goles,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/s/sam/large/39321.png
Cubillas,Castellón,Delantero,goles,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/c/cub/large/44383.png
Maikel Mesa,Las Palmas,Centrocampista,goles,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/m/mai/large/22842.png
Fran Villalba,Almería,Centrocampista,goles,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/f/fra/large/31829.png
Antonio Sánchez,Mallorca,Centrocampista,goles,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/ant/large/43939.png
Mula,Fuenlabrada,Centrocampista,goles,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/m/mul/large/37006.png
Adrián,Málaga,Centrocampista,goles,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/adr/large/16452.png
Largie Ramazani,Almería,Delantero,goles,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/l/lar/large/47103.png
Samuel Gyabaa,Oviedo,Delantero,goles,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/s/sam/large/43944.png
Embarba,Espanyol,Delantero,asistencias-de-gol,14,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/adr/large/23878.png
Javi Puado,Espanyol,Delantero,asistencias-de-gol,8,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jav/large/42723.png
Mateu,Castellón,Delantero,asistencias-de-gol,8,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/m/mar/large/18542.png
Álvaro García,Rayo,Centrocampista,asistencias-de-gol,7,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/alv/large/22258.png
Iván Martín,Mirandés,Centrocampista,asistencias-de-gol,6,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/i/iva/large/44986.png
Pedro Díaz,Sporting,Centrocampista,asistencias-de-gol,6,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/p/ped/large/40007.png
José Carlos,Almería,Centrocampista,asistencias-de-gol,6,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jos/large/31432.png
Gumbau,Girona,Centrocampista,asistencias-de-gol,6,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/g/ger/large/25513.png
Pierre Cornud,Sabadell,Defensa,asistencias-de-gol,6,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/p/pie/large/40199.png
Álex Gallar,Cartagena,Delantero,asistencias-de-gol,6,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/ale/large/28335.png
Pablo De Blasis,Cartagena,Centrocampista,asistencias-de-gol,6,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/p/pab/large/26052.png
Andrés Martín,Rayo,Delantero,asistencias-de-gol,5,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/and/large/40878.png
Eraso,Leganés,Centrocampista,asistencias-de-gol,5,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/e/era/large/24052.png
Alfredo Ortuño,Albacete,Delantero,asistencias-de-gol,5,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/alf/large/19260.png
José Corpas,Almería,Delantero,asistencias-de-gol,5,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jos/large/40264.png
Yanis Rahmani,Almería,Centrocampista,asistencias-de-gol,5,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/y/yan/large/46033.png
Sergio Ruiz,Las Palmas,Centrocampista,asistencias-de-gol,5,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/s/ser/large/36726.png
Yanis Rahmani,Málaga,Centrocampista,asistencias-de-gol,5,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/y/yan/large/46033.png
Nahuel,Oviedo,Centrocampista,asistencias-de-gol,5,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/n/nah/large/24634.png
Sergio Ruiz,Alcorcón,,asistencias-de-gol,5,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/s/ser/large/36726.png
Elady,Cartagena,Centrocampista,asistencias-de-gol,4,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/e/ela/large/22109.png
Dani,Mallorca,Centrocampista,asistencias-de-gol,4,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/d/dan/large/18635.png
Víctor Gómez Perea,Espanyol,Defensa,asistencias-de-gol,4,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/v/vic/large/46768.png
Juanjo,Oviedo,Defensa,asistencias-de-gol,4,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jua/large/37163.png
Sergio Bermejo Lillo,Real Zaragoza,Centrocampista,asistencias-de-gol,4,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/s/ser/large/44010.png
Jamelli,Castellón,Delantero,asistencias-de-gol,4,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jam/large/44147.png
Salva Sevilla,Mallorca,Centrocampista,asistencias-de-gol,4,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/s/sal/large/17062.png
Kirian Rodríguez,Las Palmas,Centrocampista,asistencias-de-gol,4,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/k/kir/large/46020.png
Víctor Gómez Perea,Mirandés,Defensa,asistencias-de-gol,4,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/v/vic/large/46768.png
Kirian Rodríguez,Alcorcón,,asistencias-de-gol,4,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/k/kir/large/46020.png
Jairo,Málaga,Centrocampista,asistencias-de-gol,4,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jai/large/19402.png
Rubén Pardo,Leganés,Centrocampista,asistencias-de-gol,4,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/r/rub/large/19399.png
Umar Sadiq,Almería,Delantero,asistencias-de-gol,4,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/s/sad/large/33635.png
Joaquín Muñoz,Málaga,Centrocampista,asistencias-de-gol,4,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/joa/large/43324.png
Mamadou,Girona,Delantero,asistencias-de-gol,4,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/s/syl/large/29367.png
Ríos,Ponferradina,Defensa,asistencias-de-gol,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/r/rio/large/17997.png
Manuel Garcia,Sporting,Centrocampista,asistencias-de-gol,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/m/man/large/31531.png
Cristian Herrera,Lugo,Delantero,asistencias-de-gol,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/c/cri/large/22820.png
Adrià Pedrosa,Espanyol,Defensa,asistencias-de-gol,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/adr/large/43414.png
Samuel Sáiz,Girona,Centrocampista,asistencias-de-gol,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/s/sam/large/31838.png
Luis Advincula,Rayo,Defensa,asistencias-de-gol,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/l/lui/large/20606.png
Yuri,Ponferradina,Delantero,asistencias-de-gol,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/y/yur/large/19310.png
Tejera,Oviedo,Centrocampista,asistencias-de-gol,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/t/tej/large/17931.png
Cristobal,Fuenlabrada,Centrocampista,asistencias-de-gol,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/c/cri/large/18521.png
Álex Gallar,Girona,Delantero,asistencias-de-gol,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/ale/large/28335.png
Javier Avilés,Leganés,Delantero,asistencias-de-gol,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jav/large/44307.png
Ruiz de Galarreta,Mallorca,Centrocampista,asistencias-de-gol,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/r/rui/large/19632.png
Darder,Espanyol,Centrocampista,asistencias-de-gol,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/d/dar/large/22962.png
De Tomás,Espanyol,Delantero,asistencias-de-gol,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/d/de_/large/20386.png
Zapater,Real Zaragoza,Centrocampista,asistencias-de-gol,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/z/zap/large/15049.png
Joan Sastre,Mallorca,Defensa,asistencias-de-gol,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/joa/large/33592.png
Lucas Ahijado,Oviedo,Defensa,asistencias-de-gol,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/l/luc/large/28080.png
Roberto Bayon Gonzalez,Las Palmas,Delantero,asistencias-de-gol,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/r/rob/large/44907.png
Álvaro Jiménez,Albacete,Centrocampista,asistencias-de-gol,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/alv/large/35610.png
Jordi Calavera,Girona,Defensa,asistencias-de-gol,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jor/large/23980.png
Gaku Shibasaki,Leganés,Centrocampista,asistencias-de-gol,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/g/gak/large/36754.png
Borja Bastón,Leganés,Delantero,asistencias-de-gol,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/b/bor/large/18721.png
Oscar Gil,Espanyol,Defensa,asistencias-de-gol,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/o/osc/large/44293.png
Caye Quintana,Málaga,Delantero,asistencias-de-gol,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/c/cay/large/25740.png
Javi Muñoz,Mirandés,Centrocampista,asistencias-de-gol,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jav/large/30462.png
Jordi Mboula,Mallorca,Delantero,asistencias-de-gol,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jor/large/39840.png
Akieme,Almería,Defensa,asistencias-de-gol,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/aki/large/34927.png
Dani Romera,Ponferradina,Delantero,asistencias-de-gol,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/d/dan/large/23884.png
Zapater,Málaga,,asistencias-de-gol,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/z/zap/large/15049.png
Roberto Bayon Gonzalez,Alcorcón,,asistencias-de-gol,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/r/rob/large/44907.png
Yan Couto,Girona,Defensa,asistencias-de-gol,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/y/yan/large/47968.png
Joao Carvalho,Almería,Centrocampista,asistencias-de-gol,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/joa/large/37197.png
Joel Barcenas,Girona,Delantero,asistencias-de-gol,3,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/y/yoe/large/42318.png
Samuel Sosa,Alcorcón,Centrocampista,asistencias-de-gol,2,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/s/sam/large/34487.png
Jorge Giovanni Zarfino,Tenerife,Centrocampista,asistencias-de-gol,2,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jor/large/38412.png
Laure,Alcorcón,Defensa,asistencias-de-gol,2,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/l/lau/large/17427.png
Bebé,Rayo,Delantero,asistencias-de-gol,2,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/b/beb/large/22425.png
Yacine Qasmi,Rayo,Delantero,asistencias-de-gol,2,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/y/yac/large/44425.png
Ozkoidi,Sabadell,Defensa,asistencias-de-gol,2,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/o/ozk/large/31637.png
Manu Barreiro,Lugo,Delantero,asistencias-de-gol,2,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/m/man/large/25119.png
Borja Sanchez,Oviedo,Centrocampista,asistencias-de-gol,2,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/b/bor/large/44265.png
Gaspar Campos,Sporting,Centrocampista,asistencias-de-gol,2,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/g/gas/large/47489.png
Alex Muñoz,Tenerife,Defensa,asistencias-de-gol,2,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/ale/large/35158.png
Pejiño,Las Palmas,Delantero,asistencias-de-gol,2,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/p/pej/large/41412.png
Hugo Rama,Lugo,Centrocampista,asistencias-de-gol,2,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/h/hug/large/42853.png
Carlos Julio Martinez,Mirandés,Defensa,asistencias-de-gol,2,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/c/car/large/46037.png
Carlos Doncel,Ponferradina,Delantero,asistencias-de-gol,2,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/c/car/large/36998.png
José Gragera,Sporting,Centrocampista,asistencias-de-gol,2,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jos/large/45749.png
Diamanka,Girona,Centrocampista,asistencias-de-gol,2,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/d/dia/large/19733.png
Benito Ramírez,Las Palmas,Centrocampista,asistencias-de-gol,2,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/b/ben/large/37074.png
Olaetxea,UD Logroñés,Centrocampista,asistencias-de-gol,2,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/o/ola/large/31835.png
David González,UD Logroñés,Delantero,asistencias-de-gol,2,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/d/dav/large/28580.png
Guillem Jaime,Castellón,Defensa,asistencias-de-gol,2,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/g/gui/large/44906.png
Wu Lei,Espanyol,Delantero,asistencias-de-gol,2,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/w/wu_/large/44981.png
Javier Mier,Oviedo,Centrocampista,asistencias-de-gol,2,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jav/large/44679.png
Carlos Nieto Herrero,Real Zaragoza,Defensa,asistencias-de-gol,2,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/c/car/large/25929.png
Cristian Rodríguez,Málaga,Centrocampista,asistencias-de-gol,2,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/c/cri/large/45039.png
Lago Junior,Mallorca,Delantero,asistencias-de-gol,2,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/l/lag/large/17928.png
Néstor Querol Mateu,Sabadell,Delantero,asistencias-de-gol,2,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/n/nes/large/47680.png
Iñaki,UD Logroñés,Defensa,asistencias-de-gol,2,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/i/ina/large/24040.png
Nicolás Melamed,Espanyol,Centrocampista,asistencias-de-gol,2,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/n/nic/large/46079.png
Abdón Prats,Mallorca,Delantero,asistencias-de-gol,2,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/abd/large/25935.png
Bellvís,Alcorcón,Defensa,asistencias-de-gol,2,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/b/bel/large/16426.png
Eguaras,Real Zaragoza,Centrocampista,asistencias-de-gol,2,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/e/egu/large/25165.png
Fran Villalba,Almería,Centrocampista,asistencias-de-gol,2,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/f/fra/large/31829.png
Ander Cantero,Lugo,Portero,minutos-totales-disputados,3420,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/and/large/22844.png
Dani Jiménez,Alcorcón,Portero,minutos-totales-disputados,3420,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/d/dan/large/19368.png
Manolo Reina,Mallorca,Portero,minutos-totales-disputados,3420,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/m/man/large/15210.png
Caro,Ponferradina,Portero,minutos-totales-disputados,3420,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/c/car/large/34932.png
Diego López,Espanyol,Portero,minutos-totales-disputados,3420,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/d/die/large/15136.png
Juan Mackay,Sabadell,Portero,minutos-totales-disputados,3330,2020_2021,//as01.epimg.net/img/silueta-generica.png
Juanjo Narváez,Real Zaragoza,Delantero,minutos-totales-disputados,3244,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jua/large/23939.png
Juanjo Narváez,Málaga,,minutos-totales-disputados,3244,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jua/large/23939.png
Juan Carlos,Girona,Portero,minutos-totales-disputados,3240,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jua/large/19459.png
Cristian Álvarez,Real Zaragoza,Portero,minutos-totales-disputados,3240,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/c/cri/large/17312.png
Joan Femenias,Oviedo,Portero,minutos-totales-disputados,3240,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/joa/large/46041.png
Tomeu Nadal,Albacete,Portero,minutos-totales-disputados,3240,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/t/tom/large/17477.png
Cristian Álvarez,Málaga,,minutos-totales-disputados,3240,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/c/cri/large/17312.png
Andy,UD Logroñés,Centrocampista,minutos-totales-disputados,3212,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/and/large/25509.png
Babin,Sporting,Defensa,minutos-totales-disputados,3203,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/b/bab/large/19333.png
Álex Suárez,Las Palmas,Defensa,minutos-totales-disputados,3190,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/ale/large/46019.png
Álex Suárez,Alcorcón,,minutos-totales-disputados,3190,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/ale/large/46019.png
Mariño,Sporting,Portero,minutos-totales-disputados,3150,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/m/mar/large/19164.png
Lizoain,Mirandés,Portero,minutos-totales-disputados,3150,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/l/liz/large/19968.png
Catena,Rayo,Defensa,minutos-totales-disputados,3149,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/c/cat/large/42860.png
David Fernández,Alcorcón,Defensa,minutos-totales-disputados,3134,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/d/dav/large/19519.png
Javi Muñoz,Mirandés,Centrocampista,minutos-totales-disputados,3100,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jav/large/30462.png
Djurdevic,Sporting,Delantero,minutos-totales-disputados,3083,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/d/dju/large/27707.png
